clue_id,definition,row
275951,hat,101275
275952,Elegant,101276
275953,Choice,101277
275954,adventurer,101278
275956,Fraudulent,101279
275957,Mean,101280
275960,A grass,101281
275962,Book,101282
275963,Swimmer,101283
275964,speakeasy,101284
275965,Factor,101285
275966,as required,101286
275970,Electric Light,101287
275975,desk,101288
275978,press,101289
275983,uniform,101290
275984,Impressions,101291
275985,Offensive,101292
275986,In the meantime,101293
276027,forgetfulness,101294
276029,Leave,101295
276030,outbreak,101296
276031,Range,101297
276036,drink,101298
276037,Figure,101299
276038,Gland,101300
276039,Bird,101301
276040,Last,101302
276045,Course,101303
276046,boozer,101304
276048,Fetish,101305
276050,Pattern,101306
276051,Turned,101307
276142,formal,101308
276144,Bird,101309
276147,Relative,101310
276150,hasty,101311
276151,Fill,101312
276152,fliers,101313
276153,snow,101314
276165,back,101315
276166,response,101316
276167,Fish,101317
276171,Sanction,101318
276174,Rub out,101319
276176,Startled,101320
276177,Nonsense,101321
276180,prudent,101322
276183,County,101323
276184,thrill,101324
276195,Fast,101325
276206,Warlike,101326
276259,Slowly,101327
276262,heartburn,101328
276263,French leave,101329
276267,Inspector,101330
276273,Bird,101331
276277,mixed drinks,101332
276279,Struggle,101333
276280,Femme fatale,101334
276319,Self-centred,101335
276323,Brood,101336
276326,caught up,101337
276329,Walker,101338
276331,Bare,101339
276333,Wood,101340
276335,Hint,101341
276340,party,101342
276341,rustic,101343
276345,game,101344
276346,Royals,101345
276348,Leisure,101346
276349,Appropriate,101347
276350,Port,101348
276351,Beaten,101349
276358,Unrecognised,101350
276358,patient,101351
276359,alliance,101352
276362,conflict,101353
276364,Speed,101354
276364,light,101355
276372,Filthy,101356
276373,initiative,101357
276374,encouragement,101358
276377,Correct,101359
276380,academic,101360
276381,punishment,101361
276385,Insensitive,101362
276386,Win,101363
276386,exhausted,101364
276387,Looks,101365
276387,composed,101366
276390,Eastern,101367
276392,change,101368
276395,Better,101369
276399,Serious,101370
276401,bridge,101371
276403,Nag,101372
276404,Store,101373
276408,woodcutter,101374
276410,Tunnel,101375
276412,Games,101376
276413,Vivid,101377
276415,Fanatical,101378
276416,Cow,101379
276417,dull,101380
276421,13,101381
276423,sight,101382
276425,rib,101383
276432,up,101384
276437,Country,101385
276440,Go for,101386
276441,hub,101387
276442,Gem,101388
276444,age,101389
276446,creature,101390
276448,Stuff,101391
276449,Cut,101392
276449,blow,101393
276451,islander,101394
276452,Title,101395
276453,smell,101396
276456,Back,101397
276457,Agreement,101398
276458,happy,101399
276459,secret,101400
276461,Leave,101401
276462,Rogue,101402
276463,at home,101403
276464,depression,101404
276467,Colour,101405
276468,Pick,101406
276469,Sorry,101407
276471,well-adjusted,101408
276472,Present,101409
276473,founder,101410
276475,guard,101411
276476,principle,101412
276477,address,101413
276478,mild,101414
276479,balloon,101415
276591,shrinks,101416
276596,the vault,101417
276597,China,101418
276598,Desert,101419
276606,a manner of speaking,101420
276607,the globe,101421
276608,Consternation,101422
276609,Want,101423
276610,loaded,101424
276652,religious,101425
276654,heavenly body,101426
276655,meat,101427
276659,dinosaur,101428
276660,pile,101429
276661,Hairy,101430
276663,voice,101431
276664,learned,101432
276666,Affectionate,101433
276668,Bouncer,101434
276672,Filmed,101435
276678,submissiveness,101436
276679,pain,101437
276681,absorbed,101438
276685,Brief,101439
276686,lessons,101440
276688,hoodlum,101441
276689,Desk,101442
276690,Deer,101443
276692,Bird,101444
276693,Silencer,101445
276695,Keep away,101446
276696,drainage basin,101447
276697,white wine,101448
276698,Plan,101449
276699,sweet,101450
276701,liqueur,101451
276702,withdrawn,101452
276703,Coat,101453
276704,Softy,101454
276705,journalist,101455
276707,viewer,101456
276708,Bone,101457
276710,Upper,101458
276711,duck,101459
276712,lift,101460
276719,relations,101461
276720,Pity,101462
276727,Prompt,101463
276729,Calculus,101464
276734,Lottery,101465
276735,Observing,101466
276736,reporters,101467
276737,weapon,101468
276738,jumper,101469
276743,tool,101470
276744,Checking,101471
276747,Road map,101472
276748,City,101473
276753,Apple,101474
276754,bus,101475
276759,Train,101476
276787,play,101477
276788,Go ahead,101478
276788,loan,101479
276789,sailing vessel,101480
276792,Fabric,101481
276793,vigilance,101482
276794,Still,101483
276796,Wrong,101484
276797,envoy,101485
276802,butt in,101486
276803,coming,101487
276804,Started,101488
276806,Injury,101489
276808,Bound,101490
276811,distressing,101491
276813,helpless,101492
276814,entertains,101493
276816,Ornament,101494
276817,awkward,101495
276818,imbibed,101496
276819,Demons,101497
276820,animals,101498
276821,Upbeat,101499
276822,Stiff,101500
276827,poet,101501
276828,Father,101502
276829,a state,101503
276831,ready,101504
276832,I,101505
276836,brother,101506
276839,Kills,101507
276960,clearance,101508
276961,Cover,101509
276961,skin,101510
276962,abused,101511
276963,Young lady,101512
276966,Ruin,101513
276967,Gather,101514
276967,food,101515
276968,produce,101516
276969,Examine,101517
276969,register,101518
276974,Schemer,101519
276976,an Italian,101520
276979,Language,101521
276980,spirit,101522
276981,Release,101523
276987,Once more,101524
276988,Way out,101525
276990,Posts,101526
276990,editorials,101527
276992,bedding,101528
276995,unfriendly,101529
276996,capacity,101530
276997,foolish,101531
277000,solution,101532
277001,setting,101533
277002,Oval,101534
277003,Titanic,101535
277005,Scum,101536
277012,evil,101537
277013,Frenetic,101538
277014,Communication system,101539
277015,sphere,101540
277017,Metallic element,101541
277018,Distances,101542
277019,Perfect,101543
277023,grain,101544
277027,Cannon,101545
277028,Rabbits,101546
277033,a mistake,101547
277035,suit,101548
277038,Inconsistent,101549
277040,Textile,101550
277045,Minor,101551
277047,Nonpareil,101552
277049,gathering,101553
277050,cake,101554
277051,Coarse,101555
277052,Jezebel,101556
277053,Bush,101557
277054,Lament,101558
277055,order,101559
277059,guitar,101560
277062,Road,101561
277066,Plenty,101562
277068,Hot,101563
277070,Cowboy,101564
277071,provide,101565
277102,Launch,101566
277106,ham,101567
277107,a rumour,101568
277108,cut,101569
277108,off,101570
277108,collar,101571
277112,Absolute,101572
277116,turn,101573
277124,Primate,101574
277126,Make,101575
277128,control,101576
277133,mammoth,101577
277135,Reverend,101578
277137,mineral,101579
277138,board game,101580
277139,glutton,101581
277140,Charm,101582
277141,assault,101583
277142,dish,101584
277144,hammer,101585
277146,Wild ox,101586
277148,clothing,101587
277149,Fish,101588
277150,Customers,101589
277151,plant,101590
277153,Sanctimonious,101591
277154,cattle,101592
277155,good form,101593
277156,bodily fluid,101594
277160,An article,101595
277162,Notorious,101596
277166,State,101597
277171,Conservatory,101598
277174,Belts,101599
277178,file,101600
277181,Disregard,101601
277182,baby,101602
277222,capital,101603
277223,Bum,101604
277234,Jet,101605
277240,pair,101606
277241,start,101607
277242,exits,101608
277243,Monster,101609
277244,spots,101610
277247,Pale,101611
277251,Commoner,101612
277253,one,101613
277254,Die,101614
277257,striking,101615
277266,Amulet,101616
277278,depressing,101617
277310,conflict,101618
277311,Scruffy,101619
277312,Defender,101620
277314,Shanghai,101621
277314,journalists,101622
277316,Belittle,101623
277317,Danger,101624
277318,promoted,101625
277319,Hesitates,101626
277320,celebrating,101627
277321,candidate,101628
277322,Order,101629
277323,dance,101630
277325,entertains,101631
277327,Stay,101632
277329,Anxious,101633
277330,Poet,101634
277331,preserve,101635
277332,Nurse,101636
277333,Woman,101637
277335,port,101638
277336,Flower,101639
277337,Understand,101640
277338,timidity,101641
277341,Instruments,101642
277404,Hanging,101643
277411,So long,101644
277417,Recurring,101645
277421,footwear,101646
277424,Simple,101647
277424,language,101648
277433,Couple,101649
277466,best,101650
277469,disturbances,101651
277471,Negotiator,101652
277472,Revive,101653
277474,wet,101654
277475,search,101655
277476,Law,101656
277477,set,101657
277478,Still,101658
277479,hero,101659
277481,Fascinate,101660
277484,Rescue,101661
277486,crumble,101662
277488,Leak,101663
277489,transport,101664
277493,the score,101665
277494,a sport,101666
277495,Game,101667
277495,spinster,101668
277497,the hunt,101669
277500,sport,101670
277501,Poet,101671
277501,supports,101672
277504,car,101673
277504,sport,101674
277505,Sport,101675
277507,sport,101676
277508,Island,101677
277509,Errors,101678
277510,vegetable,101679
277512,Rose,101680
277514,crime,101681
277515,to get in touch,101682
277516,standard,101683
277519,State,101684
277520,vigorously,101685
277521,20s,101686
277522,the races,101687
277524,Affected,101688
277551,Company,101689
277553,computer,101690
277555,Fellow,101691
277557,fish,101692
277558,Stinking,101693
277559,ruler,101694
277560,Ridicule,101695
277561,school,101696
277562,vigorous,101697
277563,trip,101698
277565,Pressure,101699
277567,Obliging,101700
277568,location,101701
277569,Chemist,101702
277570,Charged,101703
277571,sport,101704
277572,peacemaker,101705
277573,Realise,101706
277574,before long,101707
277575,Tough,101708
277576,complaint,101709
277577,athlete,101710
277578,capital,101711
277580,promenade,101712
277581,boat race,101713
277610,Primates,101714
277612,Smoother,101715
277618,Face,101716
277620,fatty,101717
277626,ousted,101718
277627,Difficult,101719
277630,Removal,101720
277635,fiddles,101721
277636,Pin,101722
277639,So,101723
277648,Front,101724
277648,wheelwright,101725
277650,atmosphere,101726
277651,Creatures,101727
277653,Music,101728
277655,crosspiece,101729
277656,Being,101730
277659,Permit,101731
277661,Decree,101732
277665,Attitude,101733
277680,GB,101734
277699,vegetable,101735
277701,writer,101736
277702,anxious,101737
277704,Strong,101738
277705,disgusting,101739
277707,Sugar,101740
277708,fix,101741
277710,enthusiasm,101742
277712,Struggle,101743
277713,Row,101744
277720,comfortable,101745
277721,Figure,101746
277722,Twins,101747
277723,underwear,101748
277724,Fliers,101749
277725,Leaves,101750
277728,mouth,101751
277729,cat,101752
277731,match,101753
277734,Tender,101754
277736,Fly,101755
277738,behind,101756
277739,speech defects,101757
277740,Dogs,101758
277741,brandy,101759
277742,Painter,101760
277743,paving stone,101761
277750,Corner,101762
277787,plan,101763
277789,unlucky,101764
277796,Certain,101765
277798,mechanic,101766
277799,sucker,101767
277800,host,101768
277801,Drink,101769
277802,Breeding,101770
277803,game,101771
277806,Track,101772
277807,Old,101773
277811,bag,101774
277812,sweet,101775
277813,clinging,101776
277814,Title,101777
277816,Well-off,101778
277818,material,101779
277824,Direct,101780
277825,detective,101781
277827,sash,101782
277833,Glass,101783
277834,annoy,101784
277837,Felon,101785
277839,Do,101786
277839,kill,101787
277841,a boy,101788
277842,Tubes,101789
277845,Cat,101790
277846,Ring,101791
277848,Red,101792
277849,sweet,101793
277850,Green,101794
277851,filth,101795
277853,plague,101796
277854,Fish,101797
277855,Kill,101798
277859,show,101799
277860,Tree,101800
277861,Capital,101801
277862,game,101802
277865,Conclude,101803
277867,Bankrupt,101804
277876,club,101805
277879,Trouble,101806
277880,war,101807
277884,red,101808
277885,Plant,101809
277888,Profits,101810
277888,turn out,101811
277898,Sermonize,101812
277900,standards,101813
277904,vegetable,101814
277905,Covering,101815
277906,union,101816
277907,rust,101817
277908,drain,101818
277909,avoided,101819
277912,Grates,101820
277915,Stick,101821
277917,squeeze,101822
277918,Alternate,101823
277919,Lecture,101824
277923,labyrinth,101825
277924,State,101826
277926,Bar,101827
277928,Refuse,101828
277933,fight,101829
277934,Tree,101830
277935,Conclude,101831
277936,Drink,101832
277937,Country,101833
277938,nationals,101834
277939,Players,101835
277941,Candidate,101836
277942,Investigate,101837
277946,Poet,101838
277948,Generous,101839
277952,diamond,101840
277954,Gets,101841
278015,Worry,101842
278017,solid,101843
278025,to get ahead,101844
278026,7,101845
278027,landing strip,101846
278029,once,101847
278033,cautious,101848
278034,antelope,101849
278036,Brave,101850
278042,Outdoor,101851
278046,Found,101852
278053,drink,101853
278054,Gun,101854
278055,attraction,101855
278059,Push,101856
278059,the boat,101857
278060,Conductor,101858
278061,Pipe,101859
278066,antelope,101860
278099,dash,101861
278100,Alternative,101862
278101,Offer,101863
278102,Enthronement,101864
278103,port,101865
278104,cuts,101866
278105,industry,101867
278106,Food,101868
278106,turn,101869
278107,Old man,101870
278109,support,101871
278111,Like hell,101872
278112,Selection,101873
278113,ball,101874
278114,instrument,101875
278116,assortment,101876
278117,recess,101877
278122,dogs,101878
278124,Vessel,101879
278125,cure,101880
278127,Cut,101881
278127,bargain,101882
278272,Stir,101883
278273,handicap,101884
278274,Muddy,101885
278275,Quite,101886
278279,farewell,101887
278280,crown,101888
278283,Caught,101889
278284,display,101890
278285,Stumble,101891
278285,trip,101892
278286,Revealing,101893
278288,cabbage,101894
278290,Asian country,101895
278292,Discharge,101896
278293,out,101897
278294,screech,101898
278295,period,101899
278296,vessel,101900
278298,Men,101901
278299,baby bird,101902
278330,Monster,101903
278331,Obedient,101904
278333,Publish,101905
278334,Excellent,101906
278335,Official,101907
278337,nurse,101908
278338,Beastly,101909
278339,Observer,101910
278343,artisan,101911
278344,Knowingly,101912
278345,Slip,101913
278346,entertainment,101914
278347,Thrilled,101915
278349,Pit,101916
278349,despair,101917
278350,fish,101918
278351,complete,101919
278352,restraint,101920
278354,illness,101921
278355,Protect,101922
278357,divers,101923
278358,Recognition,101924
278359,spleen,101925
278389,Box,101926
278390,Obtain,101927
278390,pass,101928
278392,Breathing spaces,101929
278393,Trip,101930
278399,address,101931
278400,Island,101932
278400,boatman,101933
278402,Mess,101934
278403,Slave,101935
278404,Fear,101936
278405,stock,101937
278406,Hue,101938
278408,Padre,101939
278409,Force,101940
278412,presumption,101941
278449,game,101942
278451,Daring,101943
278453,Spoiled,101944
278454,Naked,101945
278455,fish,101946
278457,figure,101947
278464,Stigmatise,101948
278465,Tie,101949
278467,Archer,101950
278498,over and over again,101951
278499,Adequate,101952
278500,hospital,101953
278502,Colour,101954
278505,Dig,101955
278506,let in,101956
278507,Maiden,101957
278510,slip away,101958
278511,Phlegmatic,101959
278512,Uncontrolled,101960
278512,at once,101961
278516,burning,101962
278518,competitor,101963
278519,high ground,101964
278520,Magnify,101965
278523,school,101966
278524,Coffee,101967
278529,Carry,101968
278530,illness,101969
278531,Take issue,101970
278532,skin disease,101971
278533,Flag,101972
278534,rabbit,101973
278538,bunker,101974
278539,relaxed,101975
278540,objection,101976
278541,cavalryman,101977
278544,hole,101978
278550,Lying,101979
278551,He,101980
278644,Quizmaster,101981
278691,College,101982
278692,noblewoman,101983
278695,Prefer,101984
278701,compound,101985
278706,Staff,101986
278710,Girl,101987
278718,Unimportant,101988
278811,did,101989
278823,Newspaper,101990
278823,citizen,101991
278828,splendour,101992
278829,divorce,101993
278832,warehouse,101994
278833,powder,101995
278895,cover,101996
278901,Material,101997
278902,range,101998
278905,Government,101999
278908,antelope,102000
278909,another,102001
278910,play,102002
278917,battle,102003
278920,Flower,102004
278921,State,102005
278922,river,102006
278924,the gloaming,102007
278978,Astonishment,102008
278979,supporter,102009
278980,Determined,102010
278981,Shoot,102011
278982,Mark,102012
278983,Bid,102013
278986,craftsman,102014
278987,Drawing,102015
278989,film,102016
278990,Country,102017
278991,Lack,102018
278993,dance,102019
278994,Fairy,102020
278996,Revive,102021
279000,until now,102022
279001,Check,102023
279002,headstrong,102024
279003,Learn,102025
279004,Important,102026
279005,want,102027
279006,bag,102028
279007,Stop,102029
279009,Meeting,102030
279071,bay,102031
279072,bubbly,102032
279074,16,102033
279075,brick,102034
279077,Marker,102035
279078,Sound,102036
279080,16,102037
279081,play,102038
279082,albums,102039
279084,16,102040
279085,girl,102041
279088,16,102042
279089,Remain,102043
279089,support,102044
279092,16,102045
279094,16,102046
279095,dressing room,102047
279212,immortal,102048
279214,fruit,102049
279215,dance,102050
279218,Describing,102051
279218,Hamlet,102052
279224,Flagrant,102053
279224,licence,102054
279226,Extremely,102055
279226,light,102056
279228,Put off,102057
279234,Lucky,102058
279235,judge,102059
279236,Game,102060
279237,Music hall,102061
279237,medley,102062
279238,Still,102063
279239,divorce,102064
279450,country,102065
279453,High winds,102066
279454,material,102067
279455,piece,102068
279458,National,102069
279460,Nick,102070
279461,Spread,102071
279464,Polish,102072
279464,actor,102073
279466,He,102074
279470,island,102075
279471,potato,102076
279472,disarray,102077
279473,Stainer,102078
279474,Poem,102079
279477,Christmas,102080
279479,Money,102081
279479,tramp,102082
279480,Come on,102083
279481,Uniquely,102084
279482,Sacred,102085
279485,Colour,102086
279486,out of bounds,102087
279487,The best,102088
279488,kicks,102089
279489,Librettist,102090
279491,A big hand,102091
279492,Swollen,102092
279493,bird,102093
279494,Smallholder,102094
279496,Put right,102095
279498,Reason,102096
279502,game,102097
279503,Lavish,102098
279504,hairdo,102099
279507,each year,102100
279511,drug,102101
279514,Doctor,102102
279515,prairie wolf,102103
279516,Faint,102104
279518,alcoholic drinks,102105
279519,Theatre,102106
279522,lather,102107
279523,Soothsayer,102108
279524,Imagining,102109
279527,caution,102110
279528,Mammals,102111
279529,Whack,102112
279781,improve,102113
279784,to retire,102114
279786,a pound,102115
279789,annulment,102116
279794,cross,102117
279797,Swift,102118
279798,too,102119
279800,a sailor,102120
279801,arrival,102121
279839,Watercolour,102122
279841,Investigate,102123
279846,Bookmakers,102124
279847,mount up,102125
279853,Happened,102126
279854,Queues,102127
279856,dash,102128
279859,defence,102129
279863,Fat,102130
279867,staff,102131
279874,sweet,102132
279888,Cast,102133
279891,affable,102134
279992,Substance,102135
279993,Take off,102136
280001,instrument,102137
280006,Curse,102138
280009,Gentle,102139
280010,Period of time,102140
280010,bridge,102141
280013,reactionary,102142
280016,stiff,102143
280018,Requirement,102144
280019,Lush,102145
280080,Law,102146
280083,Phoned,102147
280083,spoke,102148
280093,fuel,102149
280094,trumps,102150
280096,Feature,102151
280099,Loud,102152
280103,Energy,102153
280103,tax,102154
280135,disappearing,102155
280140,Film director,102156
280144,Sweet,102157
280147,loose,102158
280150,Stimulate,102159
280151,Plant,102160
280294,Virgin,102161
280295,Bumper,102162
280296,to progress,102163
280298,10,102164
280300,10s,102165
280304,10,102166
280305,10s,102167
280306,Kit,102168
280307,10,102169
280308,10,102170
280310,Joins,102171
280311,discharge,102172
280313,10,102173
280314,attractive,102174
280315,Lover,102175
280316,10,102176
280317,10,102177
280318,10s,102178
280319,10,102179
280321,10,102180
280322,10,102181
280326,Bird,102182
280330,Port,102183
280335,aristocracy,102184
280336,plant,102185
280338,Chemical compound,102186
280339,Scotsman,102187
280346,Agent,102188
280348,Plant,102189
280349,Thought,102190
280350,ruler,102191
280384,Signal,102192
280385,Hooligan,102193
280389,Cold,102194
280391,Expression,102195
280402,water,102196
280403,computing device,102197
280531,Typical,102198
280532,dessert,102199
280533,college,102200
280535,challenge,102201
280537,dog,102202
280541,even so,102203
280542,parliament,102204
280543,deranged,102205
280545,Good-humoured,102206
280547,Reserve,102207
280548,Keen,102208
280549,a cigar,102209
280553,Impressive,102210
280555,property,102211
280557,Suffer,102212
280560,weapon,102213
280593,Stay,102214
280593,true,102215
280594,course,102216
280595,Obscenity,102217
280596,Fussy,102218
280596,detail,102219
280597,Name,102220
280606,One,102221
280610,money,102222
280611,Variation,102223
280614,statement,102224
280620,Standard,102225
280679,cuts,102226
280682,Prayer,102227
280683,Lethargy,102228
280689,vestment,102229
280694,An artist,102230
280695,European,102231
280701,Plundered,102232
280703,The unsteady,102233
280704,Figure,102234
280705,Calm,102235
280968,Spike,102236
280971,Strange,102237
280977,cheat,102238
280979,nest,102239
280988,Car,102240
280989,child,102241
280990,Indicate,102242
280991,Dejected,102243
280993,innovation,102244
280995,the current,102245
281002,Joins,102246
281003,Lockers,102247
281017,Athenian,102248
281017,garret,102249
281241,Force-feeding,102250
281300,coin,102251
281303,Analgesic,102252
281304,Fan,102253
281305,virgin,102254
281309,Sweet,102255
281474,Expel,102256
281476,Fabric,102257
281483,rush,102258
281488,Writing style,102259
281490,Building,102260
281494,Aim,102261
281499,Convincing,102262
281500,Seem,102263
281501,excuse,102264
281620,Ruffle,102265
281621,smart,102266
281624,Infection,102267
281631,Plant,102268
281632,tree,102269
281633,route,102270
281634,A liking,102271
281637,power,102272
281639,Sympathetic vibration,102273
281641,Vehicle,102274
281643,Supports,102275
281644,tittle-tattle,102276
281645,Get the better of,102277
281646,Go down,102278
281735,Artist,102279
281736,snake,102280
281738,Animals,102281
281739,laziness,102282
281740,Brook,102283
281741,foreman,102284
281742,Biscuit,102285
281743,Demoted,102286
281744,fight,102287
281748,cleaner,102288
281758,film director,102289
281759,a result,102290
281760,lethargy,102291
281761,Welcome,102292
281820,Mug,102293
281821,bird,102294
281823,Opening,102295
281825,Retort,102296
281826,Increase,102297
281827,riddle,102298
281831,Vision,102299
281832,Novelist,102300
281839,Propose,102301
281840,Dark,102302
281841,At first glance,102303
281881,River,102304
281881,goddess,102305
281937,Non-flowering plant,102306
281942,game,102307
281943,employment,102308
281946,artist,102309
281948,Embarrassed,102310
281950,Bandits,102311
281951,flowers,102312
281953,abandoned,102313
281954,Fatter,102314
281956,confidence trick,102315
281957,rock,102316
281958,a salutation,102317
281959,cover,102318
281963,flag,102319
281964,sturdy,102320
281965,Warder,102321
281967,Black,102322
281968,Close to,102323
281969,Drive,102324
281970,kitchen,102325
281971,Composer,102326
281972,Game,102327
281972,reserves,102328
281973,State,102329
281974,offence,102330
281979,Gamble,102331
281986,Error,102332
282071,Liberal,102333
282072,For the most part,102334
282073,Twitter,102335
282074,Heavenly,102336
282075,morality,102337
282076,Show off,102338
282077,tormented,102339
282078,vegetable,102340
282080,stories,102341
282082,Dozing,102342
282083,Do away with,102343
282084,Ireland,102344
282087,light,102345
282088,Stimulus,102346
282093,sweat,102347
282095,Run away,102348
282127,Supplies,102349
282128,commotion,102350
282129,Ungainly,102351
282130,witness,102352
282132,Strange,102353
282133,Critical,102354
282134,wedding,102355
282135,Upset,102356
282136,disloyal,102357
282137,Retire,102358
282138,Really,102359
282139,Together,102360
282143,Exuberant,102361
282147,Tidy up,102362
282148,the country,102363
282150,young,102364
282151,Call,102365
282152,Forbids,102366
282153,Flag,102367
282155,Give,102368
282160,drop,102369
282161,Get rid of,102370
282161,outhouse,102371
282162,Grouch,102372
282163,Get rid of,102373
282165,Bohemian,102374
282166,Building,102375
282170,Board,102376
282176,surrender,102377
282177,Contract,102378
282178,mad,102379
282295,Say,102380
282298,Boat,102381
282299,bottle,102382
282300,Service,102383
282301,Problem,102384
282304,Boil,102385
282308,Mistakes,102386
282309,Example,102387
282311,Colour,102388
282312,Entraps,102389
282314,passion,102390
282315,insolent,102391
282316,Leading,102392
282316,sea,102393
282316,power,102394
282321,Poor,102395
282413,Starting point,102396
282415,Business,102397
282416,Slim,102398
282419,lowered,102399
282421,Elegant,102400
282422,Expire,102401
282426,underwear,102402
282427,Experienced,102403
282430,a scrap,102404
282432,Perform,102405
282432,free,102406
282440,Ship,102407
282441,issue,102408
282503,Exploding,102409
282505,Tax,102410
282506,unfair,102411
282510,Capital,102412
282512,prize,102413
282513,run,102414
282516,a knight,102415
282518,Bewildered,102416
282521,Knock about,102417
282522,Time,102418
282522,breakfast food,102419
282523,fool,102420
282531,Flood,102421
282532,Frequently,102422
282565,vice,102423
282567,false names,102424
282568,alliance,102425
282570,incomprehensible,102426
282571,bank,102427
282572,anxiety,102428
282574,lift,102429
282576,Uses,102430
282577,getaway,102431
282579,pertly,102432
282581,lying,102433
282582,fat,102434
282583,indebted,102435
282584,Unemotional,102436
282585,primate,102437
282589,desire,102438
282593,Sonata,102439
282594,Discrimination,102440
282595,It,102441
282598,Swain,102442
282599,Conclude,102443
282600,Breeds,102444
282603,water,102445
282607,Wet,102446
282608,Rhetoric,102447
282609,unprofessional,102448
282614,Short-lived,102449
282617,a social occasion,102450
282620,Abolish,102451
282621,Pigeon,102452
282622,settled,102453
282623,Tax,102454
282623,cut,102455
282624,a courtesan,102456
282625,love,102457
282626,Force,102458
282629,Still,102459
282631,Disengagement,102460
282631,military unit,102461
282632,Drink,102462
282636,Attacks,102463
282636,pop group,102464
282638,An illustration,102465
282639,Constituent,102466
282644,Compensate,102467
282648,Stops,102468
282648,drinks,102469
282651,married,102470
282652,valley,102471
282722,Increase,102472
282723,Give up,102473
282729,River,102474
282733,Poem,102475
282735,workplace,102476
282738,Country,102477
282739,Reckon,102478
282741,cloth,102479
282742,Port,102480
282744,Wreck,102481
282746,Party,102482
282894,Trim,102483
282896,Tradesman,102484
282897,Queen,102485
282898,a cabby,102486
282899,test,102487
282901,Notice,102488
282901,book,102489
282901,catalogue,102490
282902,scene,102491
282907,wayfarer,102492
282909,pens,102493
282910,dance,102494
282912,evacuation,102495
282913,Romance,102496
282914,cheaters,102497
282915,Pirate,102498
282916,Exaggerate,102499
282919,Release,102500
282920,delivered,102501
282921,sauce,102502
282924,metal,102503
282926,prom,102504
282927,Monarch,102505
282928,Discriminatory,102506
282932,garment,102507
282934,coins,102508
282935,Bulb,102509
282936,Terrorist,102510
282937,dry,102511
282940,Discouragement,102512
282942,Kind,102513
282943,Hobby,102514
282943,unearned income,102515
282949,Rodent,102516
282953,Coherent,102517
282959,indecision,102518
282963,scribbler,102519
282965,City,102520
282966,Hypnotist,102521
282967,to show,102522
282970,Shed,102523
282972,Goddess,102524
283068,Dispose of,102525
283070,Spots,102526
283073,Cupboard,102527
283073,key,102528
283075,Minister,102529
283079,Commonsense,102530
283082,plant,102531
283085,The estate,102532
283086,Decide,102533
283092,break,102534
283228,Inform,102535
283229,a movement,102536
283231,2,102537
283232,dumpling,102538
283236,Flicks,102539
283237,strikes,102540
283244,Writer,102541
283251,Spoiler,102542
283255,Doorman,102543
283257,A mountain,102544
283258,Material,102545
283259,Class,102546
283288,back,102547
283289,An even chance,102548
283290,Keep,102549
283290,watch,102550
283291,Penguin,102551
283292,Sheer,102552
283293,Club,102553
283295,young bird,102554
283297,A reason,102555
283299,Delayed action,102556
283302,Maintain,102557
283303,Brush,102558
283303,a fur coat,102559
283304,betray,102560
283306,Go,102561
283308,Say,102562
283310,Country,102563
283312,relax,102564
283313,anxious,102565
283314,Prevent,102566
283375,entrance,102567
283377,difficulties,102568
283380,soldiers,102569
283381,Studying,102570
283386,cook,102571
283389,bird,102572
283390,Confirm,102573
283392,Unrealistic,102574
283394,Plans,102575
283398,Imagine,102576
283400,creature,102577
283401,solicitor,102578
283550,Ban,102579
283578,Empty,102580
283579,Top,102581
283580,Leaving,102582
283580,shift,102583
283583,the dark,102584
283587,a missile,102585
283588,Speak,102586
283589,Tell,102587
283590,fish,102588
283591,comic opera,102589
283592,recluse,102590
283595,disdain,102591
283596,funny,102592
283597,Subject,102593
283602,address,102594
283604,Young fish,102595
283715,Deleted,102596
283721,Tasteless,102597
283724,A country,102598
283726,cattle,102599
283727,the sack,102600
283728,Flyers,102601
283729,Obscure,102602
283730,explosions,102603
283731,Pathetic,102604
283731,feeling,102605
283840,money,102606
283855,good enough,102607
283856,impression,102608
283859,Organic process,102609
283860,pathetic,102610
283862,flier,102611
283863,workplace,102612
283865,Intellectual,102613
283866,Disturb,102614
283867,Criticise,102615
283868,flexible,102616
283869,Potential,102617
283873,wizardry,102618
283874,Brutal,102619
283874,attack,102620
283875,Way,102621
283876,skimpy,102622
283907,Lively,102623
283909,pop group,102624
283911,People,102625
283916,pasta,102626
283921,movie,102627
283923,Bird,102628
283927,sweet,102629
283928,Criminal,102630
283957,Chancellor,102631
283959,capital,102632
283960,Bishop,102633
283964,Slough,102634
283965,Swimmer,102635
283966,Passage,102636
283971,Clouds,102637
283973,Unnecessary,102638
283974,meadow,102639
283975,Working man,102640
283982,Fought,102641
283985,the rules,102642
284073,sense of taste,102643
284074,drink,102644
284076,stone,102645
284077,Corrupt,102646
284079,taletellers,102647
284080,Set off,102648
284083,while,102649
284084,song,102650
284085,Careworn,102651
284085,writer,102652
284086,appropriate,102653
284088,material,102654
284090,artisan,102655
284091,Mysterious,102656
284092,shape,102657
284094,cheat,102658
284095,sink,102659
284096,Will,102660
284098,poison,102661
284099,Carried,102662
284129,Put out,102663
284129,fire,102664
284130,Entrance,102665
284130,spectators,102666
284131,First,102667
284132,European,102668
284134,Leave out,102669
284136,Widespread,102670
