clue_id,puzzle_id
136908,13877
136909,13877
136910,13877
136911,13877
136912,13877
136913,13877
136914,13877
136915,13877
136916,13877
136917,13877
136918,13877
136919,13877
136920,13877
136921,13877
136922,13877
136923,13877
136924,13877
136925,13877
136926,13877
136927,13877
136928,13877
136929,13877
136930,13877
136931,13877
145171,13878
145172,13878
145173,13878
145174,13878
145175,13878
145176,13878
145177,13878
145178,13878
145179,13878
145180,13878
145181,13878
145182,13878
145183,13878
145184,13878
145185,13878
145186,13878
145187,13878
145188,13878
145189,13878
145190,13878
145191,13878
145192,13878
145193,13878
145194,13878
145195,13878
145196,13878
145197,13878
145198,13878
136297,13879
136298,13879
136299,13879
136300,13879
136301,13879
136302,13879
136303,13879
136304,13879
136305,13879
136306,13879
136307,13879
136308,13879
136309,13879
136310,13879
136311,13879
136312,13879
136313,13879
136314,13879
136315,13879
136316,13879
136317,13879
136318,13879
136319,13879
136320,13879
155264,13880
155265,13880
155266,13880
155267,13880
155268,13880
155269,13880
155270,13880
155271,13880
155272,13880
155273,13880
155274,13880
155275,13880
155276,13880
155277,13880
155278,13880
155279,13880
155280,13880
155281,13880
155282,13880
155283,13880
155284,13880
155285,13880
155286,13880
155287,13880
155288,13880
155289,13880
155290,13880
147050,13881
147051,13881
147052,13881
147053,13881
147054,13881
147055,13881
147056,13881
147057,13881
147058,13881
147059,13881
147060,13881
147061,13881
147062,13881
147063,13881
147064,13881
147065,13881
147066,13881
147067,13881
147068,13881
147069,13881
147070,13881
147071,13881
147072,13881
147073,13881
147074,13881
147075,13881
147076,13881
147077,13881
147078,13881
147079,13881
144354,13882
144355,13882
144356,13882
144357,13882
144358,13882
144359,13882
144360,13882
144361,13882
144362,13882
144363,13882
144364,13882
144365,13882
144366,13882
144367,13882
144368,13882
144369,13882
144370,13882
144371,13882
144372,13882
144373,13882
144374,13882
144375,13882
144376,13882
144377,13882
144378,13882
144379,13882
144380,13882
144381,13882
144382,13882
128722,13883
128723,13883
128724,13883
128725,13883
128726,13883
128727,13883
128728,13883
128729,13883
128730,13883
128731,13883
128732,13883
128733,13883
128734,13883
128735,13883
128736,13883
128737,13883
128738,13883
128739,13883
128740,13883
128741,13883
128742,13883
128743,13883
128744,13883
128745,13883
128746,13883
128747,13883
128748,13883
128749,13883
128750,13883
128751,13883
128752,13883
128753,13883
152659,13884
152660,13884
152661,13884
152662,13884
152663,13884
152664,13884
152665,13884
152666,13884
152667,13884
152668,13884
152669,13884
152670,13884
152671,13884
152672,13884
152673,13884
152674,13884
152675,13884
152676,13884
152677,13884
152678,13884
152679,13884
152680,13884
152681,13884
152682,13884
152683,13884
152684,13884
152685,13884
152686,13884
146954,13885
146955,13885
146956,13885
146957,13885
146958,13885
146959,13885
146960,13885
146961,13885
146962,13885
146963,13885
146964,13885
146965,13885
146966,13885
146967,13885
146968,13885
146969,13885
146970,13885
146971,13885
146972,13885
146973,13885
146974,13885
146975,13885
146976,13885
146977,13885
146978,13885
146979,13885
146980,13885
146981,13885
146982,13885
146983,13885
146984,13885
146985,13885
146986,13885
146987,13885
146988,13885
146989,13885
143197,13886
143198,13886
143199,13886
143200,13886
143201,13886
143202,13886
143203,13886
143204,13886
143205,13886
143206,13886
143207,13886
143208,13886
143209,13886
143210,13886
143211,13886
143212,13886
143213,13886
143214,13886
143215,13886
143216,13886
143217,13886
143218,13886
143219,13886
143220,13886
143221,13886
143222,13886
143223,13886
143224,13886
125291,13887
125292,13887
125293,13887
125294,13887
125295,13887
125296,13887
125297,13887
125298,13887
125299,13887
125300,13887
125301,13887
125302,13887
125303,13887
125304,13887
125305,13887
125306,13887
125307,13887
125308,13887
125309,13887
125310,13887
125311,13887
125312,13887
125313,13887
125314,13887
125315,13887
125316,13887
125317,13887
116863,13888
116864,13888
116865,13888
116866,13888
116867,13888
116868,13888
116869,13888
116870,13888
116871,13888
116872,13888
116873,13888
116874,13888
116875,13888
116876,13888
116877,13888
116878,13888
116879,13888
116880,13888
116881,13888
116882,13888
116883,13888
116884,13888
116885,13888
116886,13888
116887,13888
116888,13888
116889,13888
116890,13888
131131,13889
131132,13889
131133,13889
131134,13889
131135,13889
131136,13889
131137,13889
131138,13889
131139,13889
131140,13889
131141,13889
131142,13889
131143,13889
131144,13889
131145,13889
131146,13889
131147,13889
131148,13889
131149,13889
131150,13889
131151,13889
131152,13889
131153,13889
131154,13889
131155,13889
131156,13889
131157,13889
131158,13889
131159,13889
131160,13889
131161,13889
139395,13890
139396,13890
139397,13890
139398,13890
139399,13890
139400,13890
139401,13890
139402,13890
139403,13890
139404,13890
139405,13890
139406,13890
139407,13890
139408,13890
139409,13890
139410,13890
139411,13890
139412,13890
139413,13890
139414,13890
139415,13890
139416,13890
139417,13890
139418,13890
139419,13890
139420,13890
139421,13890
127070,13891
127071,13891
127072,13891
127073,13891
127074,13891
127075,13891
127076,13891
127077,13891
127078,13891
127079,13891
127080,13891
127081,13891
127082,13891
127083,13891
127084,13891
127085,13891
127086,13891
127087,13891
127088,13891
127089,13891
127090,13891
127091,13891
127092,13891
127093,13891
127094,13891
127095,13891
127096,13891
127097,13891
127098,13891
127099,13891
127100,13891
127101,13891
148423,13892
148424,13892
148425,13892
148426,13892
148427,13892
148428,13892
148429,13892
148430,13892
148431,13892
148432,13892
148433,13892
148434,13892
148435,13892
148436,13892
148437,13892
148438,13892
148439,13892
148440,13892
148441,13892
148442,13892
148443,13892
148444,13892
148445,13892
148446,13892
148447,13892
148448,13892
148449,13892
148450,13892
148451,13892
153452,13893
153453,13893
153454,13893
153455,13893
153456,13893
153457,13893
153458,13893
153459,13893
153460,13893
153461,13893
153462,13893
153463,13893
153464,13893
153465,13893
153466,13893
153467,13893
153468,13893
153469,13893
153470,13893
153471,13893
153472,13893
153473,13893
153474,13893
153475,13893
153476,13893
153477,13893
153478,13893
153479,13893
153480,13893
153481,13893
153482,13893
153483,13893
150412,13894
150413,13894
150414,13894
150415,13894
150416,13894
150417,13894
150418,13894
150419,13894
150420,13894
150421,13894
150422,13894
150423,13894
150424,13894
150425,13894
150426,13894
150427,13894
150428,13894
150429,13894
150430,13894
150431,13894
150432,13894
150433,13894
150434,13894
150435,13894
150436,13894
150437,13894
150438,13894
150439,13894
150440,13894
152921,13895
152922,13895
152923,13895
152924,13895
152925,13895
152926,13895
152927,13895
152928,13895
152929,13895
152930,13895
152931,13895
152932,13895
152933,13895
152934,13895
152935,13895
152936,13895
152937,13895
152938,13895
152939,13895
152940,13895
152941,13895
152942,13895
152943,13895
152944,13895
152945,13895
152946,13895
152947,13895
152948,13895
152949,13895
122667,13896
122668,13896
122669,13896
122670,13896
122671,13896
122672,13896
122673,13896
122674,13896
122675,13896
122676,13896
122677,13896
122678,13896
122679,13896
122680,13896
122681,13896
122682,13896
122683,13896
122684,13896
122685,13896
122686,13896
122687,13896
122688,13896
122689,13896
122690,13896
122691,13896
122692,13896
122693,13896
122694,13896
122695,13896
122696,13896
146267,13897
146268,13897
146269,13897
146270,13897
146271,13897
146272,13897
146273,13897
146274,13897
146275,13897
146276,13897
146277,13897
146278,13897
146279,13897
146280,13897
146281,13897
146282,13897
146283,13897
146284,13897
146285,13897
146286,13897
146287,13897
146288,13897
146289,13897
146290,13897
146291,13897
146292,13897
146293,13897
146294,13897
146295,13897
146296,13897
146297,13897
146298,13897
133956,13898
133957,13898
133958,13898
133959,13898
133960,13898
133961,13898
133962,13898
133963,13898
133964,13898
133965,13898
133966,13898
133967,13898
133968,13898
133969,13898
133970,13898
133971,13898
133972,13898
133973,13898
133974,13898
133975,13898
133976,13898
133977,13898
133978,13898
133979,13898
133980,13898
133981,13898
133982,13898
133983,13898
152256,13899
152257,13899
152258,13899
152259,13899
152260,13899
152261,13899
152262,13899
152263,13899
152264,13899
152265,13899
152266,13899
152267,13899
152268,13899
152269,13899
152270,13899
152271,13899
152272,13899
152273,13899
152274,13899
152275,13899
152276,13899
152277,13899
152278,13899
152279,13899
152280,13899
152281,13899
152282,13899
152283,13899
132842,13900
132843,13900
132844,13900
132845,13900
132846,13900
132847,13900
132848,13900
132849,13900
132850,13900
132851,13900
132852,13900
132853,13900
132854,13900
132855,13900
132856,13900
132857,13900
132858,13900
132859,13900
132860,13900
132861,13900
132862,13900
132863,13900
132864,13900
132865,13900
132866,13900
132867,13900
132868,13900
132869,13900
132870,13900
154646,13901
154647,13901
154648,13901
154649,13901
154650,13901
154651,13901
154652,13901
154653,13901
154654,13901
154655,13901
154656,13901
154657,13901
154658,13901
154659,13901
154660,13901
154661,13901
154662,13901
154663,13901
154664,13901
154665,13901
154666,13901
154667,13901
154668,13901
154669,13901
154670,13901
154671,13901
154672,13901
154673,13901
154674,13901
156541,13902
156542,13902
156543,13902
156544,13902
156545,13902
156546,13902
156547,13902
156548,13902
156549,13902
156550,13902
156551,13902
156552,13902
156553,13902
156554,13902
156555,13902
156556,13902
156557,13902
156558,13902
156559,13902
156560,13902
156561,13902
156562,13902
156563,13902
156564,13902
156565,13902
156566,13902
156567,13902
156568,13902
156569,13902
156570,13902
155291,13903
155292,13903
155293,13903
155294,13903
155295,13903
155296,13903
155297,13903
155298,13903
155299,13903
155300,13903
155301,13903
155302,13903
155303,13903
155304,13903
155305,13903
155306,13903
155307,13903
155308,13903
155309,13903
155310,13903
155311,13903
155312,13903
155313,13903
155314,13903
155315,13903
155316,13903
155317,13903
155318,13903
129645,13904
129646,13904
129647,13904
129648,13904
129649,13904
129650,13904
129651,13904
129652,13904
129653,13904
129654,13904
129655,13904
129656,13904
129657,13904
129658,13904
129659,13904
129660,13904
129661,13904
129662,13904
129663,13904
129664,13904
129665,13904
129666,13904
129667,13904
129668,13904
129669,13904
129670,13904
129671,13904
129672,13904
129673,13904
129674,13904
129675,13904
129676,13904
153420,13905
153421,13905
153422,13905
153423,13905
153424,13905
153425,13905
153426,13905
153427,13905
153428,13905
153429,13905
153430,13905
153431,13905
153432,13905
153433,13905
153434,13905
153435,13905
153436,13905
153437,13905
153438,13905
153439,13905
153440,13905
153441,13905
153442,13905
153443,13905
153444,13905
153445,13905
153446,13905
153447,13905
153448,13905
153449,13905
153450,13905
153451,13905
143049,13906
143050,13906
143051,13906
143052,13906
143053,13906
143054,13906
143055,13906
143056,13906
143057,13906
143058,13906
143059,13906
143060,13906
143061,13906
143062,13906
143063,13906
143064,13906
143065,13906
143066,13906
143067,13906
143068,13906
143069,13906
143070,13906
143071,13906
143072,13906
143073,13906
143074,13906
143075,13906
143076,13906
143077,13906
143078,13906
143079,13906
140938,13907
140939,13907
140940,13907
140941,13907
140942,13907
140943,13907
140944,13907
140945,13907
140946,13907
140947,13907
140948,13907
140949,13907
140950,13907
140951,13907
140952,13907
140953,13907
140954,13907
140955,13907
140956,13907
140957,13907
140958,13907
140959,13907
140960,13907
140961,13907
140962,13907
140963,13907
140964,13907
140965,13907
153785,13908
153786,13908
153787,13908
153788,13908
153789,13908
153790,13908
153791,13908
153792,13908
153793,13908
153794,13908
153795,13908
153796,13908
153797,13908
153798,13908
153799,13908
153800,13908
153801,13908
153802,13908
153803,13908
153804,13908
153805,13908
153806,13908
153807,13908
153808,13908
153809,13908
153810,13908
153811,13908
153812,13908
125992,13909
125993,13909
125994,13909
125995,13909
125996,13909
125997,13909
125998,13909
125999,13909
126000,13909
126001,13909
126002,13909
126003,13909
126004,13909
126005,13909
126006,13909
126007,13909
126008,13909
126009,13909
126010,13909
126011,13909
126012,13909
126013,13909
126014,13909
126015,13909
126016,13909
126017,13909
126018,13909
126019,13909
126020,13909
134039,13910
134040,13910
134041,13910
134042,13910
134043,13910
134044,13910
134045,13910
134046,13910
134047,13910
134048,13910
134049,13910
134050,13910
134051,13910
134052,13910
134053,13910
134054,13910
134055,13910
134056,13910
134057,13910
134058,13910
134059,13910
134060,13910
134061,13910
134062,13910
134063,13910
134064,13910
134065,13910
134066,13910
134067,13910
134068,13910
118295,13911
118296,13911
118297,13911
118298,13911
118299,13911
118300,13911
118301,13911
118302,13911
118303,13911
118304,13911
118305,13911
118306,13911
118307,13911
118308,13911
118309,13911
118310,13911
118311,13911
118312,13911
118313,13911
118314,13911
118315,13911
118316,13911
118317,13911
118318,13911
118319,13911
118320,13911
118321,13911
118322,13911
151336,13912
151337,13912
151338,13912
151339,13912
151340,13912
151341,13912
151342,13912
151343,13912
151344,13912
151345,13912
151346,13912
151347,13912
151348,13912
151349,13912
151350,13912
151351,13912
151352,13912
151353,13912
151354,13912
151355,13912
151356,13912
151357,13912
151358,13912
151359,13912
151360,13912
151361,13912
151362,13912
151363,13912
151364,13912
141542,13913
141543,13913
141544,13913
141545,13913
141546,13913
141547,13913
141548,13913
141549,13913
141550,13913
141551,13913
141552,13913
141553,13913
141554,13913
141555,13913
141556,13913
141557,13913
141558,13913
141559,13913
141560,13913
141561,13913
141562,13913
141563,13913
141564,13913
141565,13913
141566,13913
141567,13913
141568,13913
141569,13913
147317,13914
147318,13914
147319,13914
147320,13914
147321,13914
147322,13914
147323,13914
147324,13914
147325,13914
147326,13914
147327,13914
147328,13914
147329,13914
147330,13914
147331,13914
147332,13914
147333,13914
147334,13914
147335,13914
147336,13914
147337,13914
147338,13914
147339,13914
147340,13914
147341,13914
147342,13914
147343,13914
147344,13914
147345,13914
147346,13914
145083,13915
145084,13915
145085,13915
145086,13915
145087,13915
145088,13915
145089,13915
145090,13915
145091,13915
145092,13915
145093,13915
145094,13915
145095,13915
145096,13915
145097,13915
145098,13915
145099,13915
145100,13915
145101,13915
145102,13915
145103,13915
145104,13915
145105,13915
145106,13915
145107,13915
145108,13915
145109,13915
145110,13915
145111,13915
145112,13915
123561,13916
123562,13916
123563,13916
123564,13916
123565,13916
123566,13916
123567,13916
123568,13916
123569,13916
123570,13916
123571,13916
123572,13916
123573,13916
123574,13916
123575,13916
123576,13916
123577,13916
123578,13916
123579,13916
123580,13916
123581,13916
123582,13916
123583,13916
123584,13916
123585,13916
123586,13916
123587,13916
123588,13916
123589,13916
123590,13916
123591,13916
123592,13916
118146,13917
118147,13917
118148,13917
118149,13917
118150,13917
118151,13917
118152,13917
118153,13917
118154,13917
118155,13917
118156,13917
118157,13917
118158,13917
118159,13917
118160,13917
118161,13917
118162,13917
118163,13917
118164,13917
118165,13917
118166,13917
118167,13917
118168,13917
118169,13917
118170,13917
118171,13917
118172,13917
118173,13917
118174,13917
118175,13917
118176,13917
118177,13917
117401,13918
117402,13918
117403,13918
117404,13918
117405,13918
117406,13918
117407,13918
117408,13918
117409,13918
117410,13918
117411,13918
117412,13918
117413,13918
117414,13918
117415,13918
117416,13918
117417,13918
117418,13918
117419,13918
117420,13918
117421,13918
117422,13918
117423,13918
117424,13918
117425,13918
117426,13918
117427,13918
155319,13919
155320,13919
155321,13919
155322,13919
155323,13919
155324,13919
155325,13919
155326,13919
155327,13919
155328,13919
155329,13919
155330,13919
155331,13919
155332,13919
155333,13919
155334,13919
155335,13919
155336,13919
155337,13919
155338,13919
155339,13919
155340,13919
155341,13919
155342,13919
155343,13919
155344,13919
155345,13919
155346,13919
155347,13919
155348,13919
155349,13919
155350,13919
122307,13920
122308,13920
122309,13920
122310,13920
122311,13920
122312,13920
122313,13920
122314,13920
122315,13920
122316,13920
122317,13920
122318,13920
122319,13920
122320,13920
122321,13920
122322,13920
122323,13920
122324,13920
122325,13920
122326,13920
122327,13920
122328,13920
122329,13920
122330,13920
122331,13920
122332,13920
122333,13920
122334,13920
122279,13921
122280,13921
122281,13921
122282,13921
122283,13921
122284,13921
122285,13921
122286,13921
122287,13921
122288,13921
122289,13921
122290,13921
122291,13921
122292,13921
122293,13921
122294,13921
122295,13921
122296,13921
122297,13921
122298,13921
122299,13921
122300,13921
122301,13921
122302,13921
122303,13921
122304,13921
122305,13921
122306,13921
128123,13922
128124,13922
128125,13922
128126,13922
128127,13922
128128,13922
128129,13922
128130,13922
128131,13922
128132,13922
128133,13922
128134,13922
128135,13922
128136,13922
128137,13922
128138,13922
128139,13922
128140,13922
128141,13922
128142,13922
128143,13922
128144,13922
128145,13922
128146,13922
128147,13922
128148,13922
128149,13922
128150,13922
126227,13923
126228,13923
126229,13923
126230,13923
126231,13923
126232,13923
126233,13923
126234,13923
126235,13923
126236,13923
126237,13923
126238,13923
126239,13923
126240,13923
126241,13923
126242,13923
126243,13923
126244,13923
126245,13923
126246,13923
126247,13923
126248,13923
126249,13923
126250,13923
126251,13923
126252,13923
126253,13923
126254,13923
126255,13923
126256,13923
126257,13923
126258,13923
126259,13923
126260,13923
126261,13923
126262,13923
142672,13924
142673,13924
142674,13924
142675,13924
142676,13924
142677,13924
142678,13924
142679,13924
142680,13924
142681,13924
142682,13924
142683,13924
142684,13924
142685,13924
142686,13924
142687,13924
142688,13924
142689,13924
142690,13924
142691,13924
142692,13924
142693,13924
142694,13924
142695,13924
142696,13924
142697,13924
142698,13924
142699,13924
138668,13925
138669,13925
138670,13925
138671,13925
138672,13925
138673,13925
138674,13925
138675,13925
138676,13925
138677,13925
138678,13925
138679,13925
138680,13925
138681,13925
138682,13925
138683,13925
138684,13925
138685,13925
138686,13925
138687,13925
138688,13925
138689,13925
138690,13925
138691,13925
138692,13925
138693,13925
138694,13925
138695,13925
138696,13925
138697,13925
138698,13925
138699,13925
138700,13925
138701,13925
138702,13925
152166,13926
152167,13926
152168,13926
152169,13926
152170,13926
152171,13926
152172,13926
152173,13926
152174,13926
152175,13926
152176,13926
152177,13926
152178,13926
152179,13926
152180,13926
152181,13926
152182,13926
152183,13926
152184,13926
152185,13926
152186,13926
152187,13926
152188,13926
152189,13926
152190,13926
152191,13926
118610,13927
118611,13927
118612,13927
118613,13927
118614,13927
118615,13927
118616,13927
118617,13927
118618,13927
118619,13927
118620,13927
118621,13927
118622,13927
118623,13927
118624,13927
118625,13927
118626,13927
118627,13927
118628,13927
118629,13927
118630,13927
118631,13927
118632,13927
118633,13927
118634,13927
118635,13927
118636,13927
118637,13927
118638,13927
118639,13927
118640,13927
120759,13928
120760,13928
120761,13928
120762,13928
120763,13928
120764,13928
120765,13928
120766,13928
120767,13928
120768,13928
120769,13928
120770,13928
120771,13928
120772,13928
120773,13928
120774,13928
120775,13928
120776,13928
120777,13928
120778,13928
120779,13928
120780,13928
120781,13928
120782,13928
120783,13928
120784,13928
120785,13928
120786,13928
126490,13929
126491,13929
126492,13929
126493,13929
126494,13929
126495,13929
126496,13929
126497,13929
126498,13929
126499,13929
126500,13929
126501,13929
126502,13929
126503,13929
126504,13929
126505,13929
126506,13929
126507,13929
126508,13929
126509,13929
126510,13929
126511,13929
126512,13929
126513,13929
126514,13929
126515,13929
126516,13929
126517,13929
124075,13930
124076,13930
124077,13930
124078,13930
124079,13930
124080,13930
124081,13930
124082,13930
124083,13930
124084,13930
124085,13930
124086,13930
124087,13930
124088,13930
124089,13930
124090,13930
124091,13930
124092,13930
124093,13930
124094,13930
124095,13930
124096,13930
124097,13930
124098,13930
124099,13930
124100,13930
124101,13930
124102,13930
124103,13930
124104,13930
124105,13930
126405,13931
126406,13931
126407,13931
126408,13931
126409,13931
126410,13931
126411,13931
126412,13931
126413,13931
126414,13931
126415,13931
126416,13931
126417,13931
126418,13931
126419,13931
126420,13931
126421,13931
126422,13931
126423,13931
126424,13931
126425,13931
126426,13931
126427,13931
126428,13931
126429,13931
126430,13931
126431,13931
126432,13931
126433,13931
126434,13931
155685,13932
155686,13932
155687,13932
155688,13932
155689,13932
155690,13932
155691,13932
155692,13932
155693,13932
155694,13932
155695,13932
155696,13932
155697,13932
155698,13932
155699,13932
155700,13932
155701,13932
155702,13932
155703,13932
155704,13932
155705,13932
155706,13932
155707,13932
155708,13932
155709,13932
155710,13932
155711,13932
155712,13932
156035,13933
156036,13933
156037,13933
156038,13933
156039,13933
156040,13933
156041,13933
156042,13933
156043,13933
156044,13933
156045,13933
156046,13933
156047,13933
156048,13933
156049,13933
156050,13933
156051,13933
156052,13933
156053,13933
156054,13933
156055,13933
156056,13933
156057,13933
156058,13933
156059,13933
156060,13933
156061,13933
156062,13933
156063,13933
156064,13933
130145,13934
130146,13934
130147,13934
130148,13934
130149,13934
130150,13934
130151,13934
130152,13934
130153,13934
130154,13934
130155,13934
130156,13934
130157,13934
130158,13934
130159,13934
130160,13934
130161,13934
130162,13934
130163,13934
130164,13934
130165,13934
130166,13934
130167,13934
130168,13934
130169,13934
130170,13934
130171,13934
130172,13934
130173,13934
130174,13934
120962,13935
120963,13935
120964,13935
120965,13935
120966,13935
120967,13935
120968,13935
120969,13935
120970,13935
120971,13935
120972,13935
120973,13935
120974,13935
120975,13935
120976,13935
120977,13935
120978,13935
120979,13935
120980,13935
120981,13935
120982,13935
120983,13935
120984,13935
120985,13935
120986,13935
120987,13935
120988,13935
120989,13935
120990,13935
120991,13935
156424,13936
156425,13936
156426,13936
156427,13936
156428,13936
156429,13936
156430,13936
156431,13936
156432,13936
156433,13936
156434,13936
156435,13936
156436,13936
156437,13936
156438,13936
156439,13936
156440,13936
156441,13936
156442,13936
156443,13936
156444,13936
156445,13936
156446,13936
156447,13936
156448,13936
156449,13936
153541,13937
153542,13937
153543,13937
153544,13937
153545,13937
153546,13937
153547,13937
153548,13937
153549,13937
153550,13937
153551,13937
153552,13937
153553,13937
153554,13937
153555,13937
153556,13937
153557,13937
153558,13937
153559,13937
153560,13937
153561,13937
153562,13937
153563,13937
153564,13937
153565,13937
153566,13937
173996,13938
173997,13938
173998,13938
173999,13938
174000,13938
174001,13938
174002,13938
174003,13938
174004,13938
174005,13938
174006,13938
174007,13938
174008,13938
174009,13938
174010,13938
174011,13938
174012,13938
174013,13938
174014,13938
174015,13938
174016,13938
174017,13938
174018,13938
174019,13938
174020,13938
152344,13939
152345,13939
152346,13939
152347,13939
152348,13939
152349,13939
152350,13939
152351,13939
152352,13939
152353,13939
152354,13939
152355,13939
152356,13939
152357,13939
152358,13939
152359,13939
152360,13939
152361,13939
152362,13939
152363,13939
152364,13939
152365,13939
152366,13939
152367,13939
152368,13939
152369,13939
152370,13939
137175,13940
137176,13940
137177,13940
137178,13940
137179,13940
137180,13940
137181,13940
137182,13940
137183,13940
137184,13940
137185,13940
137186,13940
137187,13940
137188,13940
137189,13940
137190,13940
137191,13940
137192,13940
137193,13940
137194,13940
137195,13940
137196,13940
137197,13940
137198,13940
137199,13940
137200,13940
137201,13940
146397,13941
146398,13941
146399,13941
146400,13941
146401,13941
146402,13941
146403,13941
146404,13941
146405,13941
146406,13941
146407,13941
146408,13941
146409,13941
146410,13941
146411,13941
146412,13941
146413,13941
146414,13941
146415,13941
146416,13941
146417,13941
146418,13941
146419,13941
146420,13941
146421,13941
146422,13941
146423,13941
146424,13941
146425,13941
146426,13941
146427,13941
146428,13941
146429,13941
146430,13941
146431,13941
146432,13941
144588,13942
144589,13942
144590,13942
144591,13942
144592,13942
144593,13942
144594,13942
144595,13942
144596,13942
144597,13942
144598,13942
144599,13942
144600,13942
144601,13942
144602,13942
144603,13942
144604,13942
144605,13942
144606,13942
144607,13942
144608,13942
144609,13942
144610,13942
144611,13942
144612,13942
144613,13942
144614,13942
144615,13942
135400,13943
135401,13943
135402,13943
135403,13943
135404,13943
135405,13943
135406,13943
135407,13943
135408,13943
135409,13943
135410,13943
135411,13943
135412,13943
135413,13943
135414,13943
135415,13943
135416,13943
135417,13943
135418,13943
135419,13943
135420,13943
135421,13943
135422,13943
135423,13943
135424,13943
135425,13943
135426,13943
135427,13943
135428,13943
135429,13943
120236,13944
120237,13944
120238,13944
120239,13944
120240,13944
120241,13944
120242,13944
120243,13944
120244,13944
120245,13944
120246,13944
120247,13944
120248,13944
120249,13944
120250,13944
120251,13944
120252,13944
120253,13944
120254,13944
120255,13944
120256,13944
120257,13944
120258,13944
120259,13944
120260,13944
120261,13944
120262,13944
120263,13944
120264,13944
120265,13944
120266,13944
116835,13945
116836,13945
116837,13945
116838,13945
116839,13945
116840,13945
116841,13945
116842,13945
116843,13945
116844,13945
116845,13945
116846,13945
116847,13945
116848,13945
116849,13945
116850,13945
116851,13945
116852,13945
116853,13945
116854,13945
116855,13945
116856,13945
116857,13945
116858,13945
116859,13945
116860,13945
116861,13945
116862,13945
146836,13946
146837,13946
146838,13946
146839,13946
146840,13946
146841,13946
146842,13946
146843,13946
146844,13946
146845,13946
146846,13946
146847,13946
146848,13946
146849,13946
146850,13946
146851,13946
146852,13946
146853,13946
146854,13946
146855,13946
146856,13946
146857,13946
146858,13946
146859,13946
146860,13946
146861,13946
146862,13946
146863,13946
146864,13946
146865,13946
146780,13947
146781,13947
146782,13947
146783,13947
146784,13947
146785,13947
146786,13947
146787,13947
146788,13947
146789,13947
146790,13947
146791,13947
146792,13947
146793,13947
146794,13947
146795,13947
146796,13947
146797,13947
146798,13947
146799,13947
146800,13947
146801,13947
146802,13947
146803,13947
146804,13947
146805,13947
146806,13947
146807,13947
137379,13948
137380,13948
137381,13948
137382,13948
137383,13948
137384,13948
137385,13948
137386,13948
137387,13948
137388,13948
137389,13948
137390,13948
137391,13948
137392,13948
137393,13948
137394,13948
137395,13948
137396,13948
137397,13948
137398,13948
137399,13948
137400,13948
137401,13948
137402,13948
137403,13948
137404,13948
137405,13948
137406,13948
137407,13948
151575,13949
151576,13949
151577,13949
151578,13949
151579,13949
151580,13949
151581,13949
151582,13949
151583,13949
151584,13949
151585,13949
151586,13949
151587,13949
151588,13949
151589,13949
151590,13949
151591,13949
151592,13949
151593,13949
151594,13949
151595,13949
151596,13949
151597,13949
151598,13949
151599,13949
151600,13949
151601,13949
151602,13949
151603,13949
151604,13949
144993,13950
144994,13950
144995,13950
144996,13950
144997,13950
144998,13950
144999,13950
145000,13950
145001,13950
145002,13950
145003,13950
145004,13950
145005,13950
145006,13950
145007,13950
145008,13950
145009,13950
145010,13950
145011,13950
145012,13950
145013,13950
145014,13950
145015,13950
145016,13950
145017,13950
145018,13950
145019,13950
145020,13950
145021,13950
145022,13950
145023,13950
145024,13950
132421,13951
132422,13951
132423,13951
132424,13951
132425,13951
132426,13951
132427,13951
132428,13951
132429,13951
132430,13951
132431,13951
132432,13951
132433,13951
132434,13951
132435,13951
132436,13951
132437,13951
132438,13951
132439,13951
132440,13951
132441,13951
132442,13951
132443,13951
132444,13951
132445,13951
132446,13951
132447,13951
132448,13951
127483,13952
127484,13952
127485,13952
127486,13952
127487,13952
127488,13952
127489,13952
127490,13952
127491,13952
127492,13952
127493,13952
127494,13952
127495,13952
127496,13952
127497,13952
127498,13952
127499,13952
127500,13952
127501,13952
127502,13952
127503,13952
127504,13952
127505,13952
127506,13952
127507,13952
127508,13952
127509,13952
127510,13952
127511,13952
127512,13952
127513,13952
127514,13952
153484,13953
153485,13953
153486,13953
153487,13953
153488,13953
153489,13953
153490,13953
153491,13953
153492,13953
153493,13953
153494,13953
153495,13953
153496,13953
153497,13953
153498,13953
153499,13953
153500,13953
153501,13953
153502,13953
153503,13953
153504,13953
153505,13953
153506,13953
153507,13953
153508,13953
153509,13953
153510,13953
153511,13953
153512,13953
153513,13953
127335,13954
127336,13954
127337,13954
127338,13954
127339,13954
127340,13954
127341,13954
127342,13954
127343,13954
127344,13954
127345,13954
127346,13954
127347,13954
127348,13954
127349,13954
127350,13954
127351,13954
127352,13954
127353,13954
127354,13954
127355,13954
127356,13954
127357,13954
127358,13954
127359,13954
127360,13954
127361,13954
127362,13954
152403,13955
152404,13955
152405,13955
152406,13955
152407,13955
152408,13955
152409,13955
152410,13955
152411,13955
152412,13955
152413,13955
152414,13955
152415,13955
152416,13955
152417,13955
152418,13955
152419,13955
152420,13955
152421,13955
152422,13955
152423,13955
152424,13955
152425,13955
152426,13955
152427,13955
152428,13955
152429,13955
152430,13955
135518,13956
135519,13956
135520,13956
135521,13956
135522,13956
135523,13956
135524,13956
135525,13956
135526,13956
135527,13956
135528,13956
135529,13956
135530,13956
135531,13956
135532,13956
